# BUSCO version is: 5.2.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208a	Missing
586690at33208a	Duplicated	c241332_g1_i3:343-609	119.7	75
586719at33208a	Duplicated	c163637_g1_i1:182-610	168.2	117
586719at33208a	Duplicated	c249883_g3_i3:686-1111	163.4	106
586719at33208a	Duplicated	c249883_g3_i1:686-1090	149.0	100
587399at33208a	Duplicated	c250191_g3_i4:480-1151	94.6	107
587399at33208a	Duplicated	c250191_g3_i5:420-1091	94.6	107
587407at33208a	Fragmented	c224979_g1_i2:201-557	101.5	101
587513at33208a	Duplicated	c249779_g4_i4:117-1433	286.7	286
587513at33208a	Duplicated	c249779_g4_i7:73-1440	247.8	243
587688at33208a	Missing
587958at33208a	Duplicated	c249147_g2_i6:515-871	182.6	84
587958at33208a	Duplicated	c249147_g2_i2:516-884	182.5	84
587958at33208a	Duplicated	c249147_g2_i4:515-853	181.2	83
589773at33208a	Duplicated	c262538_g4_i1:1528-1764	73.8	54
589773at33208a	Duplicated	c262538_g4_i4:1528-1764	73.8	54
589901at33208a	Fragmented	c245645_g1_i2:254-454	103.9	63
590221at33208a	Missing
590347at33208a	Missing
590416at33208a	Complete	c250151_g2_i4:140-790	261.1	177
590470at33208a	Duplicated	c237326_g1_i6:24-806	209.4	208
590470at33208a	Duplicated	c237326_g1_i3:24-665	179.8	175
591316at33208a	Complete	c245051_g1_i6:310-837	153.8	109
591391at33208a	Missing
591498at33208a	Complete	c266482_g3_i1:524-1363	171.0	163
592087at33208a	Duplicated	c229486_g3_i5:74-679	236.3	157
592087at33208a	Duplicated	c229486_g3_i7:137-703	217.5	136
592094at33208a	Complete	c244987_g1_i3:1-771	287.6	174
592759at33208a	Complete	c225972_g1_i1:0-629	77.6	161
592872at33208a	Missing
594172at33208a	Duplicated	c230267_g1_i2:53-487	231.9	119
594172at33208a	Duplicated	c230267_g1_i1:53-487	231.9	119
594172at33208a	Duplicated	c248650_g4_i1:46-405	214.8	109
594271at33208a	Duplicated	c237574_g2_i3:996-1454	81.7	92
594271at33208a	Duplicated	c237574_g2_i6:996-1454	81.7	92
594271at33208a	Duplicated	c237574_g2_i4:996-1499	81.4	104
594271at33208a	Duplicated	c237574_g2_i5:996-1578	78.6	92
594842at33208a	Duplicated	c258496_g4_i10:544-1101	182.1	112
594842at33208a	Duplicated	c258496_g4_i7:213-770	182.1	112
594842at33208a	Duplicated	c258496_g4_i1:12-545	169.1	104
594842at33208a	Duplicated	c258496_g4_i2:254-775	164.2	100
594842at33208a	Duplicated	c258496_g4_i8:271-792	164.2	100
594937at33208a	Missing
595010at33208a	Complete	c252436_g1_i3:2-862	237.9	240
595316at33208a	Fragmented	c215498_g1_i2:433-780	97.9	82
595404at33208a	Complete	c252234_g1_i6:330-779	198.8	125
595858at33208a	Fragmented	c241070_g6_i2:46-549	69.3	84
596131at33208a	Complete	c249676_g2_i7:407-700	132.6	83
596973at33208a	Fragmented	c228235_g6_i3:275-547	90.4	91
597023at33208a	Complete	c251823_g2_i5:505-1008	110.4	149
597816at33208a	Fragmented	c239401_g4_i4:0-398	120.9	92
598405at33208a	Complete	c238617_g3_i8:5-502	137.8	93
598944at33208a	Duplicated	c226256_g1_i4:302-775	142.1	139
598944at33208a	Duplicated	c226256_g1_i6:302-1055	142.1	139
598944at33208a	Duplicated	c226256_g1_i8:302-1275	142.1	139
599320at33208a	Duplicated	c232837_g1_i1:37-516	156.7	94
599320at33208a	Duplicated	c232837_g1_i3:15-470	141.4	87
599320at33208a	Duplicated	c267834_g2_i2:87-428	138.3	94
599320at33208a	Duplicated	c267834_g2_i6:410-751	138.3	94
599320at33208a	Duplicated	c267834_g2_i7:638-979	138.3	94
599320at33208a	Duplicated	c267834_g2_i1:87-407	134.9	92
600462at33208a	Fragmented	c260173_g2_i2:43-636	117.7	114
600823at33208a	Duplicated	c227091_g1_i2:60-878	162.1	156
600823at33208a	Duplicated	c227091_g1_i4:388-1050	149.7	162
601242at33208a	Complete	c244353_g5_i3:0-473	181.0	125
601650at33208a	Duplicated	c223808_g2_i1:208-804	136.4	109
601650at33208a	Duplicated	c223808_g2_i6:83-679	136.4	109
601768at33208a	Duplicated	c262145_g4_i11:464-1906	255.2	232
601768at33208a	Duplicated	c262145_g4_i6:464-1906	255.2	232
601768at33208a	Duplicated	c262145_g4_i3:464-1900	254.6	232
601768at33208a	Duplicated	c262145_g4_i10:464-1390	243.0	221
601875at33208a	Missing
601886at33208a	Fragmented	c226639_g1_i4:696-1073	124.1	94
601967at33208a	Complete	c256003_g2_i2:406-930	157.4	136
602089at33208a	Complete	c238015_g3_i2:159-503	169.2	98
602148at33208a	Duplicated	c257798_g2_i4:171-527	105.5	77
602148at33208a	Duplicated	c257798_g2_i1:171-422	98.9	60
602148at33208a	Duplicated	c257798_g2_i2:27-323	93.0	65
602587at33208a	Missing
603239at33208a	Duplicated	c228087_g3_i1:1-417	96.6	115
603239at33208a	Duplicated	c241080_g1_i1:275-661	83.8	87
603370at33208a	Missing
603609at33208a	Fragmented	c240749_g1_i6:294-599	107.2	78
603673at33208a	Complete	c248093_g1_i9:801-1307	175.7	119
604211at33208a	Complete	c241839_g3_i4:463-1364	166.0	163
604943at33208a	Complete	c217069_g2_i1:98-544	156.7	114
605189at33208a	Duplicated	c233618_g1_i10:488-866	69.6	71
605189at33208a	Duplicated	c233618_g1_i1:488-811	69.6	71
606048at33208a	Complete	c237551_g6_i7:5-517	155.1	109
606539at33208a	Complete	c240763_g4_i3:67-474	161.4	115
606748at33208a	Complete	c257306_g4_i1:247-576	137.6	85
606776at33208a	Missing
606795at33208a	Duplicated	c220024_g2_i2:64-1035	125.7	93
606795at33208a	Duplicated	c220024_g2_i4:64-417	125.7	93
606795at33208a	Duplicated	c220024_g2_i3:133-504	125.4	93
606958at33208a	Missing
607862at33208a	Duplicated	c242603_g1_i3:133-498	142.8	107
607862at33208a	Duplicated	c242603_g1_i6:60-425	142.8	107
608011at33208a	Fragmented	c252954_g2_i5:702-908	103.8	53
608074at33208a	Complete	c233451_g2_i2:56-682	192.1	131
608190at33208a	Complete	c231826_g4_i5:679-1041	106.0	91
608669at33208a	Missing
608869at33208a	Missing
608924at33208a	Duplicated	c238110_g1_i3:13-411	183.9	115
608924at33208a	Duplicated	c238110_g1_i2:7-342	161.5	95
609899at33208a	Duplicated	c244641_g1_i2:684-1067	125.7	97
609899at33208a	Duplicated	c244641_g1_i5:684-1145	124.9	97
609899at33208a	Duplicated	c244641_g1_i6:579-1201	124.9	97
610427at33208a	Duplicated	c238175_g2_i10:1090-1458	135.6	97
610427at33208a	Duplicated	c238175_g2_i1:627-995	135.6	97
610541at33208a	Complete	c216424_g2_i1:13-525	101.4	127
611258at33208a	Fragmented	c265637_g2_i1:57-266	117.8	66
611279at33208a	Duplicated	c242340_g1_i1:60-812	204.7	215
611279at33208a	Duplicated	c242340_g1_i4:335-1087	204.7	215
611279at33208a	Duplicated	c242340_g1_i3:21-509	200.5	149
611373at33208a	Duplicated	c242575_g7_i2:297-656	129.7	93
611373at33208a	Duplicated	c242575_g7_i3:334-693	129.7	93
611891at33208a	Complete	c218412_g2_i1:94-552	65.1	74
612760at33208a	Missing
612825at33208a	Duplicated	c254465_g4_i3:145-921	145.1	156
612825at33208a	Duplicated	c254465_g4_i4:366-1142	145.1	156
613522at33208a	Missing
613580at33208a	Complete	c249789_g2_i9:180-1397	204.0	256
613851at33208a	Complete	c251615_g1_i5:205-615	120.0	106
614305at33208a	Missing
615531at33208a	Duplicated	c230935_g2_i1:83-466	146.2	86
615531at33208a	Duplicated	c230935_g2_i2:103-486	146.2	86
615585at33208a	Complete	c236890_g1_i11:473-880	109.2	84
615840at33208a	Missing
616120at33208a	Complete	c221700_g2_i3:64-375	101.8	83
616149at33208a	Fragmented	c261380_g1_i2:687-842	72.7	47
616613at33208a	Duplicated	c262901_g3_i1:269-562	162.2	79
616613at33208a	Duplicated	c262901_g3_i5:142-435	162.2	79
616613at33208a	Duplicated	c262901_g3_i10:479-838	161.3	79
616613at33208a	Duplicated	c262901_g3_i3:645-1004	161.3	79
616613at33208a	Duplicated	c262901_g3_i9:465-824	161.3	79
616716at33208a	Duplicated	c257155_g2_i4:471-965	170.4	123
616716at33208a	Duplicated	c257155_g2_i7:360-854	168.9	123
616716at33208a	Duplicated	c257155_g2_i6:360-836	157.7	123
616716at33208a	Duplicated	c257155_g2_i8:471-947	157.7	123
617020at33208a	Complete	c248581_g5_i1:126-944	229.6	175
617441at33208a	Missing
617522at33208a	Complete	c264347_g1_i1:1391-1792	104.1	94
617667at33208a	Duplicated	c254936_g2_i4:555-833	140.8	80
617667at33208a	Duplicated	c254936_g2_i3:870-1124	125.8	72
617667at33208a	Duplicated	c254936_g2_i7:555-809	125.8	72
618339at33208a	Missing
618421at33208a	Duplicated	c238454_g2_i5:609-1013	95.3	97
618421at33208a	Duplicated	c238454_g2_i6:558-962	95.3	97
618421at33208a	Duplicated	c238454_g2_i3:609-1037	95.0	97
618421at33208a	Duplicated	c238454_g2_i4:609-1148	94.1	97
618516at33208a	Missing
618986at33208a	Duplicated	c255083_g2_i5:1030-1533	142.9	110
618986at33208a	Duplicated	c255083_g2_i3:106-537	134.5	105
619250at33208a	Duplicated	c238917_g1_i2:449-1267	105.0	120
619250at33208a	Duplicated	c238917_g1_i6:125-943	105.0	120
619326at33208a	Duplicated	c227580_g2_i17:283-713	149.6	90
619326at33208a	Duplicated	c227580_g2_i2:283-633	149.6	90
619326at33208a	Duplicated	c227580_g2_i10:283-582	145.3	80
619415at33208a	Duplicated	c249528_g6_i1:745-1296	169.5	151
619415at33208a	Duplicated	c249528_g6_i3:980-1531	169.5	151
619415at33208a	Duplicated	c249528_g6_i8:45-596	169.5	151
620546at33208a	Missing
620753at33208a	Fragmented	c194461_g2_i2:2-205	72.9	66
621585at33208a	Duplicated	c258848_g5_i1:564-944	132.8	105
621585at33208a	Duplicated	c258848_g5_i2:862-1242	132.8	105
621808at33208a	Duplicated	c203101_g1_i1:388-687	171.5	81
621808at33208a	Duplicated	c203101_g1_i2:345-644	171.5	81
622156at33208a	Fragmented	c261129_g3_i1:0-200	75.8	57
622172at33208a	Fragmented	c222728_g2_i1:554-877	61.4	84
622270at33208a	Duplicated	c237698_g2_i4:203-547	183.0	95
622270at33208a	Duplicated	c237698_g2_i3:203-589	182.5	95
622461at33208a	Duplicated	c267276_g2_i4:378-719	191.4	105
622461at33208a	Duplicated	c267276_g2_i7:378-731	191.2	105
622461at33208a	Duplicated	c267276_g2_i9:97-450	191.2	105
622560at33208a	Missing
623138at33208a	Fragmented	c255950_g6_i1:147-383	78.3	70
623324at33208a	Missing
623444at33208a	Complete	c264199_g1_i1:154-663	171.7	137
623995at33208a	Missing
625077at33208a	Complete	c232223_g8_i5:300-674	143.2	103
625091at33208a	Missing
625769at33208a	Duplicated	c263761_g2_i3:1213-1530	155.0	93
625769at33208a	Duplicated	c263761_g2_i5:379-1527	151.0	93
625769at33208a	Duplicated	c263761_g2_i6:183-1331	151.0	93
625769at33208a	Duplicated	c263761_g2_i8:950-2098	151.0	93
625769at33208a	Duplicated	c263761_g2_i9:1213-2361	151.0	93
628082at33208a	Duplicated	c242463_g1_i6:134-373	130.4	72
628082at33208a	Duplicated	c242463_g1_i8:134-373	130.4	72
628231at33208a	Complete	c256229_g3_i9:468-839	99.7	92
628247at33208a	Duplicated	c232746_g2_i3:315-686	112.3	100
628247at33208a	Duplicated	c232746_g2_i4:315-608	104.3	77
629763at33208a	Duplicated	c240461_g1_i1:267-512	120.2	62
629763at33208a	Duplicated	c240461_g1_i9:255-500	120.2	62
630073at33208a	Duplicated	c257437_g1_i7:45-768	120.3	57
630073at33208a	Duplicated	c257437_g1_i1:452-871	120.1	57
630073at33208a	Duplicated	c257437_g1_i3:481-900	120.1	57
630073at33208a	Duplicated	c257437_g1_i9:45-464	120.1	57
631107at33208a	Complete	c248574_g2_i5:292-1689	114.1	200
631173at33208a	Fragmented	c233472_g1_i3:148-375	80.3	58
631196at33208a	Duplicated	c256708_g4_i11:873-1535	132.0	173
631196at33208a	Duplicated	c256708_g4_i12:1357-2019	132.0	173
631196at33208a	Duplicated	c256708_g4_i13:820-1482	132.0	173
631196at33208a	Duplicated	c256708_g4_i1:1125-1787	132.0	173
631196at33208a	Duplicated	c256708_g4_i7:783-1445	132.0	173
631662at33208a	Duplicated	c245034_g2_i1:58-354	81.4	70
631662at33208a	Duplicated	c245034_g2_i6:90-386	81.4	70
631662at33208a	Duplicated	c245034_g2_i7:58-354	81.4	70
631767at33208a	Fragmented	c225704_g1_i1:471-659	65.6	47
631798at33208a	Fragmented	c227718_g1_i3:304-465	66.1	49
631811at33208a	Duplicated	c243605_g3_i1:713-1222	180.7	146
631811at33208a	Duplicated	c243605_g3_i2:262-771	180.7	146
631811at33208a	Duplicated	c243605_g3_i6:289-798	180.7	146
631811at33208a	Duplicated	c243605_g3_i7:1383-1892	180.7	146
631811at33208a	Duplicated	c243605_g3_i8:574-1083	180.7	146
632234at33208a	Duplicated	c236481_g1_i8:36-362	193.0	102
632234at33208a	Duplicated	c228587_g1_i3:68-436	191.3	102
632234at33208a	Duplicated	c228587_g1_i5:226-594	191.3	102
632234at33208a	Duplicated	c236481_g1_i4:72-371	186.4	98
632472at33208a	Complete	c255500_g1_i6:394-747	92.4	74
632566at33208a	Duplicated	c237566_g5_i2:419-964	223.9	153
632566at33208a	Duplicated	c237566_g5_i4:229-774	223.9	153
633007at33208a	Duplicated	c256709_g4_i2:325-915	148.4	130
633007at33208a	Duplicated	c256709_g4_i5:325-915	148.4	130
633282at33208a	Missing
633619at33208a	Duplicated	c228841_g3_i3:114-560	77.2	40
633619at33208a	Duplicated	c228841_g3_i6:35-323	70.0	37
634446at33208a	Duplicated	c234051_g1_i11:88-363	101.3	78
634446at33208a	Duplicated	c234051_g1_i6:100-375	101.3	78
634447at33208a	Fragmented	c252113_g2_i4:412-630	104.0	68
636041at33208a	Duplicated	c226580_g3_i1:2-337	115.0	85
636041at33208a	Duplicated	c226580_g3_i2:2-313	104.3	78
636070at33208a	Duplicated	c227596_g4_i2:146-550	63.2	92
636070at33208a	Duplicated	c227596_g4_i1:146-586	60.5	106
636300at33208a	Complete	c241863_g7_i1:208-591	153.0	73
636423at33208a	Duplicated	c233692_g1_i1:675-1097	60.1	65
636423at33208a	Duplicated	c233692_g1_i2:437-859	60.1	65
636423at33208a	Duplicated	c233692_g1_i3:109-531	60.1	65
637971at33208a	Complete	c213950_g1_i2:642-1115	99.3	90
638541at33208a	Missing
639252at33208a	Complete	c243802_g5_i5:282-716	114.8	105
640187at33208a	Missing
640349at33208a	Fragmented	c233429_g3_i5:15-203	43.5	49
641073at33208a	Duplicated	c235265_g4_i3:2-706	39.4	91
641073at33208a	Duplicated	c235265_g4_i6:2-725	38.4	91
641257at33208a	Missing
642323at33208a	Missing
642552at33208a	Missing
642773at33208a	Complete	c263697_g2_i5:201-539	77.6	71
643380at33208a	Missing
643883at33208a	Missing
643954at33208a	Fragmented	c239231_g1_i4:516-821	47.4	74
644034at33208a	Duplicated	c227806_g2_i13:1044-1463	82.8	48
644034at33208a	Duplicated	c227806_g2_i4:258-767	78.9	52
648300at33208a	Fragmented	c235734_g6_i1:3-335	54.0	79
649979at33208a	Duplicated	c239598_g9_i2:269-622	74.7	98
649979at33208a	Duplicated	c239598_g9_i1:269-625	74.4	97
